,filename,precision,recall,f1,cosine_sim,levenshtein_distance,labels,inv_levenshtein,overall,language
563,CARMEN-I_IR_475.txt,,,,0.9907685074451296,80,,0.0125,,es
564,CARMEN-I_IR_476.txt,,,,0.876010063998051,0,,1.0,,es
565,CARMEN-I_IR_477.txt,,,,0.9631839594776436,0,,1.0,,es
566,CARMEN-I_IR_478.txt,,,,0.0,866,,0.0011547344110854503,,bi
567,CARMEN-I_IR_479.txt,,,,0.0,678,,0.0014749262536873156,,bi
568,CARMEN-I_IR_484.txt,,,,0.0,437,,0.002288329519450801,,es
569,CARMEN-I_IR_486.txt,,,,0.9981383843954535,42,,0.023809523809523808,,es
570,CARMEN-I_IR_488.txt,,,,0.8732564689674279,0,,1.0,,bi
571,CARMEN-I_IR_496.txt,,,,0.9046501356452107,0,,1.0,,es
572,CARMEN-I_IR_5.txt,,,,0.9195878090917767,0,,1.0,,es
573,CARMEN-I_IR_505.txt,,,,0.8170549895344718,0,,1.0,,es
574,CARMEN-I_IR_509.txt,,,,0.9924017383909216,39,,0.02564102564102564,,es
575,CARMEN-I_IR_511.txt,,,,0.0,408,,0.0024509803921568627,,es
576,CARMEN-I_IR_512.txt,,,,0.9169950442845496,0,,1.0,,bi
577,CARMEN-I_IR_516.txt,,,,0.0,992,,0.0010080645161290322,,bi
578,CARMEN-I_IR_518.txt,,,,0.8888975823053009,0,,1.0,,es
579,CARMEN-I_IR_521.txt,,,,0.5647716044839393,0,,1.0,,es
580,CARMEN-I_IR_523.txt,,,,0.7142183237381252,0,,1.0,,es
581,CARMEN-I_IR_527.txt,,,,0.6923499820549218,0,,1.0,,bi
582,CARMEN-I_IR_528.txt,,,,0.9029678383678175,0,,1.0,,es
583,CARMEN-I_IR_530.txt,,,,0.58648594621524,269,,0.0037174721189591076,,es
584,CARMEN-I_IR_533.txt,,,,0.9957003592797562,44,,0.022727272727272728,,es
585,CARMEN-I_IR_534.txt,,,,0.9822006249089323,0,,1.0,,es
586,CARMEN-I_IR_535.txt,,,,0.0,84,,0.011904761904761904,,es
587,CARMEN-I_IR_536.txt,,,,0.0,1326,,0.0007541478129713424,,es
588,CARMEN-I_IR_539.txt,,,,0.0,286,,0.0034965034965034965,,bi
589,CARMEN-I_IR_542.txt,,,,0.8564810349276619,0,,1.0,,es
590,CARMEN-I_IR_546.txt,,,,0.529206120199139,0,,1.0,,es
591,CARMEN-I_IR_550.txt,,,,0.6586552684412439,0,,1.0,,es
592,CARMEN-I_IR_552.txt,,,,0.9236260117139329,0,,1.0,,cat
593,CARMEN-I_IR_554.txt,,,,0.0,318,,0.0031446540880503146,,bi
594,CARMEN-I_IR_556.txt,,,,0.9725469404420296,0,,1.0,,es
595,CARMEN-I_IR_558.txt,,,,0.8303004041074975,0,,1.0,,es
596,CARMEN-I_IR_560.txt,,,,0.5663485441430346,0,,1.0,,es
597,CARMEN-I_IR_562.txt,,,,0.7768564530882808,107,,0.009345794392523364,,es
598,CARMEN-I_IR_565.txt,,,,0.9705252239857952,0,,1.0,,es
